2000 2 C-Index Z-Index
-95.838423 48.160487 10001111 11010101
-100.707873 28.534577 01100001 00101001
-72.61136 44.509541 11101101 11111001
-86.681281 45.960131 10101110 11011100
-116.474007 41.585992 00101011 01001101
-109.378398 28.542522 01000001 00100001
-101.911458 47.344815 01101111 01111101
-106.610364 34.532462 01010110 00110110
-85.399393 27.46727 10110001 10001011
-121.130782 39.046813 00011001 01000011
-94.458427 45.13523 10001101 11010001
-124.141097 30.61896 00000011 00000101
-123.565158 33.63523 00000101 00010001
-89.219322 29.67228 10100010 10001100
-76.043975 30.54725 11010011 10100111
-86.992494 32.76863 10100100 10011000
-96.04371 32.561504 10000100 10010000
-89.500211 48.599288 10101111 11011101
-120.677397 34.70557 00010110 00010110
-94.099306 38.138024 10001000 11000000
-112.121899 47.078338 00111110 01011110
-70.521831 38.619676 11111000 11101010
-102.042623 47.920687 01101111 01111101
-82.192769 36.480595 11000111 10110101
-84.323169 32.06619 10110100 10011010
-108.668148 30.945291 01000011 00100101
-115.111271 25.945961 00100000 00001000
-69.783284 47.183643 11111110 11111110
-121.107819 37.640548 00011000 01000010
-121.055009 33.411803 00010101 00010011
-96.825459 26.186594 01110000 00101010
-92.068022 33.02861 10010101 10010011
-124.058814 46.386277 00001110 01010100
-118.795031 32.878332 00010100 00010010
-109.001611 37.354913 01001000 01100000
-91.764458 33.498438 10010101 10010011
-105.959223 44.771459 01011101 01110011
-107.982636 39.030446 01001001 01100001
-89.946175 27.27193 10010001 10000011
-85.203513 38.016945 10111000 11001010
-102.772344 41.489014 01101010 01101100
-79.746374 29.878313 11000010 10100100
-104.489626 35.800451 01010111 00110111
-69.999434 43.562672 11111100 11111010
-81.531631 30.119035 11000011 10100101
-80.081047 40.973777 11001010 11100100
-112.833203 34.39544 00110110 00011110
-96.989149 34.950423 01110110 00111110
-117.860654 46.78533 00011110 01010110
-95.864614 46.562281 10001110 11010100
-73.790067 36.12224 11100111 10111101
-72.579913 46.209948 11101110 11111100
-123.656409 35.980664 00000111 00010101
-114.669516 31.58558 00100100 00011000
-119.033122 43.437792 00011100 01010010
-93.476124 32.426878 10000100 10010000
-113.105215 47.118408 00111110 01011110
-118.540485 38.108223 00011000 01000010
-90.959751 35.520536 10010110 10010110
-123.689269 47.544527 00001111 01010101
-121.195054 32.84264 00010100 00010010
-106.58423 32.753354 01010100 00110010
-78.502889 48.364931 11011111 11110111
-74.807641 37.961028 11101000 11101000
-111.89714 31.556082 00110100 00011010
-93.03159 45.276949 10011101 11010011
-109.643947 40.525031 01001010 01100100
-90.682169 41.419387 10011010 11000110
-118.508111 48.312999 00011111 01010111
-75.574819 36.202408 11010111 10110111
-91.851897 43.544414 10011100 11010010
-85.484817 28.927188 10110010 10001110
-68.859219 36.127907 11110111 10111111
-100.054278 38.802802 01111001 01101011
-74.608361 36.605462 11100111 10111101
-112.856349 39.629197 00111001 01001011
-93.148861 26.956759 10000000 10000000
-82.78448 38.063512 10111000 11001010
-73.29126 33.712603 11100101 10111001
-124.17182 29.821711 00000010 00000100
-101.958634 46.36116 01101110 01111100
-85.124062 46.175964 10111110 11011110
-78.53564 31.877823 11010100 10110010
-85.977579 41.21196 10111010 11001110
-93.596952 47.79465 10001111 11010101
-77.998181 28.543491 11010001 10100011
-121.663819 48.093249 00001111 01010101
-101.390967 43.256412 01101100 01111000
-98.492238 44.68664 01111101 01111011
-112.840698 34.014012 00110101 00011011
-91.619256 36.453443 10010111 10010111
-98.395744 35.703477 01110110 00111110
-119.53046 38.868972 00011001 01000011
-98.391222 32.978639 01110101 00111011
-81.234852 46.056859 11001110 11110100
-92.506311 47.252332 10011111 11010111
-107.924036 34.112407 01000101 00110001
-88.207209 35.677028 10100110 10011100
-79.109808 28.487051 11000001 10100001
-78.118562 26.077655 11010000 10100010
-75.164398 40.596944 11101010 11101100
-93.385264 30.644192 10000011 10000101
-119.101722 43.897559 00011100 01010010
-100.466626 47.438184 01101111 01111101
-90.465955 36.10166 10010111 10010111
-80.274718 31.780071 11000100 10110000
-119.244778 32.634974 00010100 00010010
-122.190053 39.877548 00001001 01000001
-112.03401 30.975937 00110011 00001111
-107.637394 42.851269 01001011 01100101
-113.417747 40.011452 00111001 01001011
-113.394705 40.675906 00111010 01001110
-123.088226 43.362912 00001100 01010000
-105.304211 38.801154 01011001 01100011
-119.843074 28.903402 00010010 00000110
-79.033554 33.87245 11000101 10110001
-78.685687 31.284756 11010011 10100111
-68.469941 44.423761 11111101 11111011
-103.779312 33.597014 01010101 00110011
-95.984705 28.027648 10000001 10000001
-112.940094 28.857144 00110010 00001110
-80.246248 39.777788 11001001 11100001
-76.06664 35.820194 11010111 10110111
-109.800883 39.763672 01001001 01100001
-119.916557 45.158512 00011101 01010011
-107.862325 47.513487 01001111 01110101
-79.061157 47.237704 11001110 11110100
-105.507304 36.955108 01010111 00110111
-91.567805 26.186236 10010000 10000010
-77.20223 40.009443 11011001 11100011
-99.738458 28.48323 01110001 00101011
-91.902738 31.315045 10010011 10000111
-95.948219 32.838882 10000100 10010000
-71.025488 46.302263 11111110 11111110
-80.576343 46.498852 11001110 11110100
-86.486215 26.501679 10100000 10001000
-111.611153 26.620415 00110000 00001010
-89.800659 31.068996 10010011 10000111
-115.641796 46.904161 00101110 01011100
-71.851541 32.711568 11110100 10111010
-118.870149 36.261188 00010111 00010111
-75.560037 45.209956 11011101 11110011
-112.719555 45.916711 00111110 01011110
-72.53423 37.336795 11101000 11101000
-111.880865 41.005204 00111010 01001110
-93.037929 42.672063 10011011 11000111
-124.853975 28.861337 00000010 00000100
-111.681409 28.919934 00110010 00001110
-74.833999 48.054676 11101111 11111101
-122.332683 31.437959 00000011 00000101
-74.886759 30.347881 11100011 10101101
-94.717833 35.453689 10000110 10010100
-102.569351 37.349435 01101000 01101000
-88.606687 31.251108 10100011 10001101
-109.857248 32.786167 01000100 00110000
-123.011328 48.54435 00001111 01010101
-118.040997 27.252047 00010001 00000011
-84.383745 34.069456 10110101 10011011
-84.110882 38.483901 10111000 11001010
-100.447717 29.622281 01100010 00101100
-102.617275 44.907904 01101101 01111001
-96.579039 25.976327 10000000 10000000
-113.587995 28.849728 00110010 00001110
-98.871565 37.378313 01111000 01101010
-89.901882 33.802345 10010101 10010011
-84.256883 27.187442 10110001 10001011
-72.135321 26.013847 11100000 10101000
-116.14408 37.727634 00101000 01001000
-96.090301 32.191753 10000100 10010000
-96.76092 39.877132 01111001 01101011
-104.855228 27.142367 01010000 00100010
-120.485697 42.45576 00011011 01000111
-104.106051 46.250127 01011110 01110110
-124.017 37.454195 00001000 01000000
-73.442288 27.520517 11100001 10101001
-80.39299 34.165665 11000101 10110001
-90.474428 44.971703 10011101 11010011
-78.680593 40.466948 11011010 11100110
-77.391422 31.218506 11010011 10100111
-124.637454 37.667622 00001000 01000000
-109.482417 43.400436 01001100 01110000
-82.023689 41.332377 11001010 11100100
-116.257196 39.341471 00101001 01001001
-118.531055 39.181228 00011001 01000011
-119.253436 39.42646 00011001 01000011
-118.629476 27.338285 00010001 00000011
-79.864861 46.086284 11001110 11110100
-82.287235 37.086439 11000111 10110101
-77.101502 40.671746 11011010 11100110
-101.001034 46.847629 01101110 01111100
-85.968725 39.11205 10111001 11001011
-91.087558 34.390189 10010110 10010110
-73.581087 45.811405 11101110 11111100
-105.029852 40.230012 01011010 01100110
-86.428091 30.902738 10100011 10001101
-92.977914 45.287399 10011101 11010011
-123.368831 30.260198 00000011 00000101
-76.023148 48.4413 11011111 11110111
-86.050912 35.122446 10100110 10011100
-120.901101 37.651425 00011000 01000010
-82.692736 40.37298 10111010 11001110
-77.625027 41.665304 11011011 11100111
-112.616439 36.939532 00110111 00011111
-111.814951 42.878409 00111011 01001111
-93.105053 32.659649 10000100 10010000
-106.416513 31.590832 01010100 00110010
-109.460536 44.363599 01001100 01110000
-110.657643 33.015733 01000101 00110001
-110.995222 34.54464 00110110 00011110
-94.281805 37.4753 10001000 11000000
-118.279086 42.062234 00011011 01000111
-87.032893 27.428373 10100001 10001001
-93.41573 36.380067 10000111 10010101
-82.510096 25.851885 10110000 10001010
-83.284514 41.704 10111011 11001111
-97.16393 31.49065 01110100 00111010
-85.766866 46.284406 10111110 11011110
-109.811225 46.230791 01001110 01110100
-74.057282 32.393536 11100100 10111000
-83.436397 43.842425 10111100 11011010
-115.676213 44.894174 00101101 01011001
-73.138629 26.952761 11100000 10101000
-90.089209 43.236042 10011100 11010010
-104.989135 38.745893 01011001 01100011
-100.687511 37.630643 01101000 01101000
-110.66869 39.703856 01001001 01100001
-100.984274 37.654988 01101000 01101000
-122.650418 29.121727 00000010 00000100
-94.937585 42.111029 10001011 11000101
-109.32081 27.788272 01000001 00100001
-102.483627 33.157838 01100101 00111001
-72.316226 33.217609 11100101 10111001
-113.071377 46.119979 00111110 01011110
-112.658385 28.165667 00110001 00001011
-69.242872 39.161434 11111001 11101011
-79.551209 37.252794 11001000 11100000
-100.545465 37.979536 01101000 01101000
-96.138022 36.370598 10000111 10010101
-81.425802 46.539126 11001110 11110100
-124.701014 40.841564 00001010 01000100
-123.291504 31.360095 00000011 00000101
-124.006188 33.62466 00000101 00010001
-122.121657 42.717376 00001011 01000101
-73.297525 37.467738 11101000 11101000
-111.218626 39.976713 00111001 01001011
-117.899245 33.449596 00010101 00010011
-86.077616 36.93951 10100111 10011101
-99.916487 30.855756 01110011 00101111
-112.771574 43.419037 00111100 01011010
-105.416781 44.413579 01011101 01110011
-124.535684 40.137903 00001010 01000100
-79.268462 46.87197 11001110 11110100
-115.456585 31.686008 00100100 00011000
-85.75627 34.994762 10110110 10011110
-85.462422 36.479199 10110111 10011111
-99.447973 29.007957 01110010 00101110
-78.148 39.072211 11011001 11100011
-114.377329 27.305797 00100001 00001001
-96.439833 48.274944 10001111 11010101
-77.608425 31.873824 11010100 10110010
-75.421295 45.413606 11011101 11110011
-96.53104 39.970528 10001001 11000001
-110.209319 42.078934 01001011 01100101
-92.535686 46.269444 10011110 11010110
-88.863971 32.966421 10100101 10011001
-71.036302 33.142465 11110101 10111011
-111.590307 29.669184 00110010 00001110
-115.571571 29.307236 00100010 00001100
-70.671269 31.030276 11110011 10101111
-84.027208 40.082464 10111010 11001110
-123.345158 32.100812 00000100 00010000
-93.635717 47.109663 10001110 11010100
-111.511197 36.081349 00110111 00011111
-97.003267 47.19165 01111110 01111110
-108.917251 33.018403 01000101 00110001
-99.498622 48.021212 01111111 01111111
-74.995088 32.945981 11100101 10111001
-103.288313 44.206874 01101100 01111000
-106.921211 40.978253 01011010 01100110
-99.470934 26.333855 01110000 00101010
-122.468202 43.588572 00001100 01010000
-100.314741 45.180264 01101101 01111001
-106.220576 47.477175 01011111 01110111
-80.28845 29.546396 11000010 10100100
-107.213463 44.328607 01001100 01110000
-83.769159 30.017466 10110010 10001110
-111.327615 41.399864 00111010 01001110
-89.669146 39.520681 10011001 11000011
-110.653951 41.330862 01001010 01100100
-95.600338 32.559191 10000100 10010000
-103.177047 35.317928 01100110 00111100
-84.11382 37.337916 10111000 11001010
-124.298638 38.988654 00001001 01000001
-80.589564 39.68547 11001001 11100001
-113.196584 32.536244 00110100 00011010
-97.842302 37.839563 01111000 01101010
-124.053641 28.858002 00000010 00000100
-74.191208 34.070842 11100101 10111001
-78.472555 38.956792 11011001 11100011
-110.746765 45.85939 00111110 01011110
-86.387016 43.912825 10101100 11011000
-114.531526 45.03223 00101101 01011001
-79.633454 26.447544 11000000 10100000
-119.415642 29.922506 00010010 00000110
-103.332357 39.727244 01101001 01101001
-92.522764 29.401856 10010010 10000110
-75.532331 34.382641 11010110 10110110
-115.326458 38.820351 00101001 01001001
-99.722195 29.289061 01110010 00101110
-92.260594 40.203758 10011010 11000110
-112.97593 44.026217 00111100 01011010
-117.755099 42.552405 00101011 01001101
-80.684244 30.665404 11000011 10100101
-101.058391 43.183289 01101100 01111000
-74.178314 35.718179 11100110 10111100
-114.845458 29.025081 00100010 00001100
-76.625688 41.789861 11011011 11100111
-114.306207 44.673189 00101101 01011001
-83.341994 30.835067 10110011 10001111
-92.997586 46.795641 10011110 11010110
-119.34088 45.259981 00011101 01010011
-97.187968 29.074042 01110010 00101110
-123.776041 42.553788 00001011 01000101
-93.690254 31.507397 10000100 10010000
-92.004993 47.851012 10011111 11010111
-105.815419 26.710587 01010000 00100010
-123.034462 45.388144 00001101 01010001
-107.240411 44.920276 01001101 01110001
-90.79687 29.904729 10010010 10000110
-96.028517 43.324524 10001100 11010000
-123.906996 47.648343 00001111 01010101
-104.206463 27.36859 01010001 00100011
-111.412814 39.051808 00111001 01001011
-124.692149 38.851493 00001001 01000001
-116.59014 44.479941 00101101 01011001
-88.997528 36.797601 10100111 10011101
-108.445159 40.743233 01001010 01100100
-78.089981 37.450877 11011000 11100010
-96.020834 29.713886 10000010 10000100
-95.127696 30.390804 10000011 10000101
-72.071358 38.614688 11101000 11101000
-84.040645 35.690532 10110110 10011110
-98.229949 43.069672 01111100 01111010
-74.662313 26.672189 11100000 10101000
-101.614955 47.055138 01101110 01111100
-115.21815 29.580637 00100010 00001100
-77.408908 45.509921 11011101 11110011
-118.532913 29.679167 00010010 00000110
-95.551675 44.287998 10001100 11010000
-102.028366 44.549188 01101101 01111001
-114.98882 30.75305 00100011 00001101
-115.59747 30.191311 00100011 00001101
-112.78823 35.372447 00110110 00011110
-69.694243 41.527085 11111011 11101111
-113.061506 35.858777 00110111 00011111
-80.279236 46.744202 11001110 11110100
-87.259264 40.501395 10101010 11001100
-74.590042 33.004827 11100101 10111001
-80.611672 43.310603 11001100 11110000
-84.1009 47.327314 10111111 11011111
-113.280988 44.72977 00111101 01011011
-114.98057 44.310797 00101100 01011000
-71.03733 45.562483 11111101 11111011
-109.065892 45.821692 01001110 01110100
-114.481055 34.659901 00100110 00011100
-108.578904 40.46162 01001010 01100100
-74.553305 35.52882 11100110 10111100
-106.735715 41.481512 01011010 01100110
-99.482982 44.844355 01111101 01111011
-86.321709 45.735734 10101101 11011001
-124.799704 46.873345 00001110 01010100
-114.789073 39.209966 00101001 01001001
-110.660285 32.243794 01000100 00110000
-99.493612 44.08967 01111100 01111010
-111.300935 34.180856 00110101 00011011
-75.411787 39.713196 11011001 11100011
-85.624335 34.179845 10110101 10011011
-69.965563 45.896012 11111110 11111110
-71.681695 32.042486 11110100 10111010
-92.432993 46.024109 10011110 11010110
-99.558636 31.919595 01110100 00111010
-119.686253 45.915296 00011110 01010110
-89.051702 45.082318 10101101 11011001
-68.383136 38.335382 11111000 11101010
-104.276822 28.496491 01010001 00100011
-97.716801 28.676851 01110010 00101110
-113.796052 35.499376 00110110 00011110
-110.048983 27.924723 01000001 00100001
-81.25934 35.727026 11000110 10110100
-99.275623 46.640353 01111110 01111110
-103.238805 43.798837 01101100 01111000
-103.249186 47.043206 01101110 01111100
-85.252763 29.707128 10110010 10001110
-82.11455 48.202029 11001111 11110101
-110.277274 27.6073 01000001 00100001
-93.799091 45.975409 10001110 11010100
-122.784678 29.207959 00000010 00000100
-97.77916 36.926565 01110111 00111111
-107.675891 40.763304 01001010 01100100
-120.244348 36.214294 00010111 00010111
-92.001337 47.630128 10011111 11010111
-94.59855 38.478224 10001000 11000000
-68.668643 41.156322 11111010 11101110
-74.878738 38.607309 11101000 11101000
-106.574824 29.910712 01010010 00100110
-73.178552 27.769708 11100001 10101001
-99.291953 33.537124 01110101 00111011
-117.771556 40.149319 00101010 01001100
-78.680532 46.236331 11011110 11110110
-112.699031 36.884766 00110111 00011111
-101.215205 47.57943 01101111 01111101
-77.415042 27.628766 11010001 10100011
-104.092321 32.796452 01010100 00110010
-78.540321 32.47731 11010100 10110010
-120.519634 32.224917 00010100 00010010
-121.590533 31.582059 00000100 00010000
-71.495393 36.291166 11110111 10111111
-102.698032 47.770683 01101111 01111101
-95.229993 47.421876 10001111 11010101
-114.059676 25.9192 00110000 00001010
-120.314421 31.378776 00010011 00000111
-104.199697 33.360068 01010101 00110011
-95.034285 28.203956 10000001 10000001
-107.712082 38.449493 01001000 01100000
-78.977734 36.678954 11000111 10110101
-101.48581 41.55603 01101011 01101101
