2000 2 C-Index Z-Index
-118.924768 35.265773 00010110 00010110
-94.988403 37.587334 10001000 11000000
-88.292006 31.671452 10100100 10011000
-79.724771 32.034769 11000100 10110000
-81.808321 42.333092 11001011 11100101
-111.091068 38.342522 00111000 01001010
-91.439124 38.196921 10011000 11000010
-78.270073 35.072766 11010110 10110110
-73.209955 38.415861 11101000 11101000
-121.326287 42.359306 00001011 01000101
-73.357921 26.017729 11100000 10101000
-70.574022 46.315903 11111110 11111110
-113.799364 47.163475 00111110 01011110
-80.916067 41.925212 11001011 11100101
-96.19736 37.247722 10001000 11000000
-88.604042 33.600525 10100101 10011001
-69.004022 41.420978 11111010 11101110
-109.864307 40.663974 01001010 01100100
-103.285495 38.53071 01101000 01101000
-121.615451 32.4851 00000100 00010000
-117.327292 46.482046 00101110 01011100
-122.588501 25.722646 00000000 00000000
-72.887838 45.521425 11101101 11111001
-124.698986 45.076757 00001101 01010001
-86.987174 33.16028 10100101 10011001
-77.050039 39.884698 11011001 11100011
-92.77951 43.258713 10011100 11010010
-109.600574 31.389882 01000011 00100101
-86.206155 47.302852 10101111 11011101
-89.606142 31.63768 10010100 10010010
-117.475249 43.275052 00101100 01011000
-104.350216 32.527823 01010100 00110010
-101.667558 34.290927 01100101 00111001
-112.330568 33.238407 00110101 00011011
-92.289121 32.554263 10010100 10010010
-83.454465 30.889501 10110011 10001111
-104.233698 40.646159 01011010 01100110
-110.688386 33.666971 01000101 00110001
-110.446995 35.347672 01000110 00110100
-85.760143 28.565228 10110001 10001011
-78.511802 40.288588 11011010 11100110
-88.880837 39.48937 10101001 11001001
-84.589116 27.930871 10110001 10001011
-86.597892 47.870951 10101111 11011101
-112.664009 30.282617 00110011 00001111
-94.986845 48.406476 10001111 11010101
-80.955738 40.056565 11001001 11100001
-95.012831 38.128248 10001000 11000000
-115.27738 32.728675 00100100 00011000
-102.291611 29.795777 01100010 00101100
-97.072755 33.202657 01110101 00111011
-123.056743 45.556523 00001101 01010001
-93.268692 38.956687 10001001 11000001
-104.873266 43.722889 01011100 01110010
-95.064489 27.958386 10000001 10000001
-121.987251 44.316029 00001100 01010000
-78.208497 39.516461 11011001 11100011
-73.454764 36.091877 11100111 10111101
-118.377433 38.389892 00011000 01000010
-115.028431 27.882871 00100001 00001001
-123.770997 29.727301 00000010 00000100
-82.066368 34.748186 11000110 10110100
-111.819791 36.683589 00110111 00011111
-68.70531 48.486558 11111111 11111111
-107.163451 46.750762 01011110 01110110
-107.265404 29.057175 01000010 00100100
-86.197521 27.82079 10100001 10001001
-81.616736 38.263387 11001000 11100000
-87.880233 30.367951 10100011 10001101
-115.450851 27.032454 00100000 00001000
-123.53132 27.6427 00000001 00000001
-99.146376 35.601092 01110110 00111110
-123.461458 30.063931 00000011 00000101
-71.677916 32.356224 11110100 10111010
-85.791553 43.485694 10111100 11011010
-75.111485 48.466919 11101111 11111101
-109.776019 42.417196 01001011 01100101
-104.242252 46.702165 01011110 01110110
-90.103658 43.888878 10011100 11010010
-70.848201 37.18455 11110111 10111111
-82.40895 34.462107 11000110 10110100
-73.633598 26.744373 11100000 10101000
-92.15832 38.851674 10011001 11000011
-76.225145 27.708506 11010001 10100011
-108.59971 34.307191 01000101 00110001
-89.749026 43.798313 10011100 11010010
-68.696715 39.683791 11111001 11101011
-110.391096 33.57042 01000101 00110001
-94.771945 30.695346 10000011 10000101
-98.301273 30.325279 01110011 00101111
-102.873716 45.094468 01101101 01111001
-92.147457 28.375145 10010001 10000011
-80.490883 48.091251 11001111 11110101
-81.086158 34.980808 11000110 10110100
-76.85995 44.419729 11011101 11110011
-79.20547 40.08148 11001010 11100100
-93.299106 39.965458 10001001 11000001
-120.256483 34.894815 00010110 00010110
-79.461084 28.908855 11000010 10100100
-121.14178 38.669172 00011001 01000011
-98.01341 41.560308 01111011 01101111
-110.403303 30.580456 01000011 00100101
-118.716233 42.930364 00011011 01000111
-76.697729 38.417189 11011000 11100010
-121.219919 36.778862 00010111 00010111
-113.315581 35.347145 00110110 00011110
-119.796087 44.252071 00011100 01010010
-86.047347 47.317679 10101111 11011101
-78.04264 35.082398 11010110 10110110
-107.065251 31.787222 01010100 00110010
-110.436253 39.591508 01001001 01100001
-95.026699 40.47212 10001010 11000100
-98.140344 41.354583 01111010 01101110
-107.375403 27.32917 01000001 00100001
-81.323112 45.695984 11001101 11110001
-107.895819 36.174398 01000111 00110101
-90.81966 35.645025 10010110 10010110
-71.653201 44.944595 11111101 11111011
-106.279905 44.291254 01011100 01110010
-95.244549 26.253976 10000000 10000000
-111.960955 37.733938 00111000 01001010
-86.866876 37.838325 10101000 11001000
-124.661613 46.140329 00001110 01010100
-118.330169 35.757078 00010110 00010110
-100.96926 43.27067 01101100 01111000
-110.925276 42.691793 00111011 01001111
-80.355951 45.682344 11001101 11110001
-119.001931 31.640191 00010100 00010010
-120.539342 48.604335 00011111 01010111
-77.268982 29.49377 11010010 10100110
-123.906926 43.989652 00001100 01010000
-115.914103 39.94447 00101001 01001001
-111.283277 37.244551 00111000 01001010
-107.120041 37.145969 01010111 00110111
-89.867237 42.872331 10011011 11000111
-92.466198 47.243962 10011110 11010110
-83.422379 37.439907 10111000 11001010
-72.794475 30.310608 11100011 10101101
-120.688671 46.499313 00011110 01010110
-93.319474 41.215189 10001010 11000100
-81.155554 29.102587 11000010 10100100
-82.609027 45.55613 10111101 11011011
-103.29212 28.683603 01100010 00101100
-96.927334 38.58484 01111000 01101010
-114.854851 26.398304 00100000 00001000
-123.394373 42.57252 00001011 01000101
-79.584548 39.352457 11001001 11100001
-119.79759 40.079503 00011010 01000110
-109.380577 45.362508 01001101 01110001
-99.402245 33.223238 01110101 00111011
-121.173702 30.094975 00010011 00000111
-111.854521 35.969402 00110111 00011111
-121.923688 43.149465 00001100 01010000
-92.69572 48.176298 10011111 11010111
-74.875253 33.921754 11100101 10111001
-87.011476 25.922444 10100000 10001000
-111.705089 46.548366 00111110 01011110
-103.626716 39.077467 01101001 01101001
-71.063211 41.570016 11111011 11101111
-89.776156 41.493224 10011010 11000110
-75.510645 43.882574 11011100 11110010
-112.504314 43.061389 00111100 01011010
-100.118168 30.792423 01100011 00101101
-83.724634 47.07316 10111110 11011110
-77.131904 47.479894 11011111 11110111
-110.948381 28.893964 00110010 00001110
-75.989766 37.28149 11011000 11100010
-76.230924 34.645849 11010110 10110110
-123.218194 34.392469 00000110 00010100
-85.211968 39.080217 10111001 11001011
-92.837155 42.485745 10011011 11000111
-86.741054 34.242727 10100101 10011001
-105.065822 43.388449 01011100 01110010
-95.980074 37.585047 10001000 11000000
-96.913237 47.247104 01111111 01111111
-73.887848 42.152315 11101011 11101101
-78.87633 42.620133 11011011 11100111
-80.422306 46.320076 11001110 11110100
-73.290807 48.415711 11101111 11111101
-75.088982 34.958452 11100110 10111100
-90.427173 41.28717 10011010 11000110
-123.142808 42.181706 00001011 01000101
-86.220832 35.455911 10100110 10011100
-71.567614 36.690566 11110111 10111111
-73.039385 38.209277 11101000 11101000
-118.631546 31.659306 00010100 00010010
-112.335481 36.503416 00110111 00011111
-75.525468 29.265309 11010010 10100110
-98.283145 42.350172 01111011 01101111
-110.32248 46.544652 01001110 01110100
-77.214965 35.901342 11010111 10110111
-78.760034 32.106822 11010100 10110010
-116.219091 38.208324 00101000 01001000
-84.602174 38.84932 10111001 11001011
-112.24358 38.937992 00111001 01001011
-86.079249 41.749479 10101011 11001101
-78.248706 33.535299 11010101 10110011
-74.08253 37.640098 11101000 11101000
-73.180509 43.407154 11101100 11111000
-105.280354 36.399758 01010111 00110111
-104.568508 46.549765 01011110 01110110
-102.726184 40.945926 01101010 01101100
-105.972052 29.37406 01010010 00100110
-93.193734 30.260034 10000011 10000101
-101.704221 29.456837 01100010 00101100
-106.277686 30.256655 01010011 00100111
-94.858851 34.764551 10000110 10010100
-124.754968 34.844003 00000110 00010100
-85.618387 31.980033 10110100 10011010
-107.759191 43.457702 01001100 01110000
-124.861735 36.984515 00000111 00010101
-100.888235 48.161402 01101111 01111101
-83.374862 27.49113 10110001 10001011
-110.147082 32.279309 01000100 00110000
-108.419904 42.026015 01001011 01100101
-103.076216 43.541546 01101100 01111000
-78.128899 40.001899 11011001 11100011
-103.497075 43.491024 01101100 01111000
-85.568003 34.553233 10110110 10011110
-76.205938 34.153434 11010101 10110011
-85.42073 43.460757 10111100 11011010
-102.198243 44.028385 01101100 01111000
-107.861304 44.748703 01001101 01110001
-102.21741 26.75383 01100000 00101000
-84.340585 34.77712 10110110 10011110
-97.470901 30.18331 01110011 00101111
-76.274632 36.424203 11010111 10110111
-97.258824 36.597114 01110111 00111111
-80.684627 33.453284 11000101 10110001
-117.481635 27.147946 00100000 00001000
-102.225356 27.992192 01100001 00101001
-116.056952 28.408523 00100001 00001001
-69.777051 37.452138 11111000 11101010
-100.555641 33.692586 01100101 00111001
-106.32129 43.889369 01011100 01110010
-70.44964 31.131156 11110011 10101111
-75.150674 41.401017 11101010 11101100
-100.076429 36.949222 01110111 00111111
-83.46724 30.290352 10110011 10001111
-73.093527 46.969902 11101110 11111100
-124.392436 30.515308 00000011 00000101
-113.448291 29.01722 00110010 00001110
-123.78738 32.638597 00000100 00010000
-123.863397 35.149089 00000110 00010100
-117.146659 44.901613 00101101 01011001
-89.85968 28.734257 10010010 10000110
-93.257075 34.530566 10000110 10010100
-87.192037 38.522976 10101000 11001000
-99.126557 45.338462 01111101 01111011
-121.018812 34.990095 00010110 00010110
-72.647392 44.813305 11101101 11111001
-109.528674 33.969015 01000101 00110001
-102.86471 34.157516 01100101 00111001
-96.900964 25.876945 01110000 00101010
-96.657313 42.802409 01111011 01101111
-117.769787 48.161086 00101111 01011101
-91.935718 28.850528 10010010 10000110
-101.387682 42.440294 01101011 01101101
-86.555748 40.474073 10101010 11001100
-85.624708 43.247908 10111100 11011010
-122.606858 37.70716 00001000 01000000
-116.0516 33.847402 00100101 00011001
-92.251332 38.839013 10011001 11000011
-111.041209 39.064762 00111001 01001011
-86.883474 32.835231 10100100 10011000
-99.032889 31.468867 01110100 00111010
-109.786694 41.924548 01001011 01100101
-69.837591 40.69498 11111010 11101110
-97.055206 44.071272 01111100 01111010
-97.561357 31.909894 01110100 00111010
-81.76654 29.803206 11000010 10100100
-95.023872 28.086985 10000001 10000001
-92.059936 34.665968 10010110 10010110
-114.085608 44.907934 00111101 01011011
-89.464624 30.450429 10100011 10001101
-114.259283 34.209041 00100101 00011001
-98.859159 26.858773 01110000 00101010
-71.597268 35.405706 11110110 10111110
-74.073347 43.32242 11101100 11111000
-83.050369 39.805706 10111001 11001011
-70.392528 36.33837 11110111 10111111
-111.811939 38.096574 00111000 01001010
-114.508513 48.518143 00101111 01011101
-96.708936 33.95055 01110101 00111011
-80.540058 33.940991 11000101 10110001
-101.00048 43.508813 01101100 01111000
-114.495383 30.331394 00100011 00001101
-79.171126 39.928757 11001001 11100001
-75.236955 37.748254 11101000 11101000
-102.535644 34.826642 01100110 00111100
-88.959525 47.389691 10101111 11011101
-80.774499 46.163255 11001110 11110100
-92.71241 31.396367 10010011 10000111
-118.658861 37.646528 00011000 01000010
-89.821489 43.498227 10011100 11010010
-68.492066 37.649725 11111000 11101010
-82.906993 37.203916 10111000 11001010
-114.909652 45.428098 00101101 01011001
-97.976908 36.566747 01110111 00111111
-101.765731 28.536915 01100001 00101001
-81.514097 48.588991 11001111 11110101
-87.914763 40.724541 10101010 11001100
-120.637113 33.067359 00010101 00010011
-87.736485 46.939125 10101110 11011100
-75.52883 34.138189 11010101 10110011
-97.689453 35.653905 01110110 00111110
-120.291436 40.564336 00011010 01000110
-89.379628 28.29447 10100001 10001001
-94.550257 27.948532 10000001 10000001
-117.894826 46.301572 00011110 01010110
-74.491956 31.883553 11100100 10111000
-117.578121 38.942541 00101001 01001001
-121.073059 37.699197 00011000 01000010
-110.604507 34.030259 01000101 00110001
-103.904584 40.409453 01011010 01100110
-114.340678 40.806652 00101010 01001100
-69.141388 29.183376 11110010 10101110
-94.90019 46.075378 10001110 11010100
-115.197627 36.974292 00100111 00011101
-90.130491 46.370833 10011110 11010110
-70.070213 44.699863 11111101 11111011
-75.397332 34.636031 11010110 10110110
-105.900036 37.06114 01010111 00110111
-113.350569 28.139734 00110001 00001011
-117.078546 42.184495 00101011 01001101
-74.809149 45.223032 11101101 11111001
-114.287444 26.378475 00100000 00001000
-121.03153 35.211758 00010110 00010110
-115.730552 48.032 00101111 01011101
-98.512295 47.141039 01111110 01111110
-69.886926 35.12967 11110110 10111110
-100.292018 37.327898 01101000 01101000
-111.784112 46.866509 00111110 01011110
-120.349565 29.793356 00010010 00000110
-94.626663 27.324266 10000001 10000001
-99.233675 37.724293 01111000 01101010
-110.711294 27.539685 01000001 00100001
-98.815421 31.464715 01110100 00111010
-102.216344 26.66444 01100000 00101000
-102.91954 42.313558 01101011 01101101
-86.368184 45.104252 10101101 11011001
-120.708344 39.858274 00011001 01000011
-69.893618 42.747788 11111011 11101111
-74.009695 35.705738 11100110 10111100
-104.125691 41.88466 01011011 01100111
-119.719275 34.428662 00010110 00010110
-113.005764 37.552062 00111000 01001010
-68.898314 35.101765 11110110 10111110
-106.982113 48.344327 01011111 01110111
-116.795589 48.457132 00101111 01011101
-119.848805 39.390118 00011001 01000011
-91.194799 30.56598 10010011 10000111
-76.935324 40.322274 11011010 11100110
-87.39363 47.54231 10101111 11011101
-107.603779 29.15963 01000010 00100100
-84.100121 47.498971 10111111 11011111
-82.881854 33.184609 10110101 10011011
-113.164315 41.233809 00111010 01001110
-112.189788 45.657409 00111101 01011011
-97.493056 30.392081 01110011 00101111
-122.446304 29.76308 00000010 00000100
-83.142696 29.63442 10110010 10001110
-79.427961 27.870075 11000001 10100001
-99.940134 43.227607 01111100 01111010
-73.661708 43.752732 11101100 11111000
-97.9991 31.256846 01110011 00101111
-109.004653 45.639241 01001101 01110001
-121.335028 34.490633 00000110 00010100
-97.128116 43.757786 01111100 01111010
-89.725345 38.428904 10011000 11000010
-82.323518 33.951463 11000101 10110001
-106.950709 39.424505 01011001 01100011
-111.80229 28.217246 00110001 00001011
-72.856802 47.875478 11101111 11111101
-104.53841 27.575405 01010001 00100011
-75.642176 32.725672 11010100 10110010
-73.373989 31.938358 11100100 10111000
-81.603396 30.403039 11000011 10100101
-84.261497 47.951001 10111111 11011111
-92.872876 41.26767 10011010 11000110
-72.693919 36.192533 11100111 10111101
-106.088 29.353307 01010010 00100110
-103.985679 45.447042 01011101 01110011
-98.469632 42.712661 01111011 01101111
-81.733122 46.869183 11001110 11110100
-69.780302 42.547354 11111011 11101111
-95.626035 30.219494 10000011 10000101
-71.575765 45.370952 11111101 11111011
-110.146855 31.29497 01000011 00100101
-70.125374 37.150261 11110111 10111111
-123.903885 43.256894 00001100 01010000
-69.398209 29.90556 11110010 10101110
-106.341601 31.378717 01010011 00100111
-93.934313 28.230633 10000001 10000001
-89.011262 28.38852 10100001 10001001
-115.371811 28.767309 00100010 00001100
-123.694212 26.009132 00000000 00000000
-123.645021 43.956827 00001100 01010000
-76.882918 47.224634 11011110 11110110
-94.92827 43.742905 10001100 11010000
-94.55483 31.255571 10000011 10000101
-83.801668 26.333176 10110000 10001010
-118.879178 47.212975 00011110 01010110
-82.750808 29.810206 10110010 10001110
-105.770242 34.314628 01010101 00110011
-98.919353 46.427366 01111110 01111110
-111.544076 27.532023 00110001 00001011
-119.656718 35.872182 00010111 00010111
-123.826033 33.010983 00000101 00010001
-120.202309 39.220207 00011001 01000011
-73.100926 44.911282 11101101 11111001
-77.776839 42.562276 11011011 11100111
-89.764315 32.390004 10010100 10010010
-72.241285 41.851143 11101011 11101101
-97.031778 46.329232 01111110 01111110
-88.597704 26.6946 10100000 10001000
-118.941618 33.369309 00010101 00010011
-83.783856 34.554713 10110110 10011110
-115.618752 32.404397 00100100 00011000
-116.297414 26.252353 00100000 00001000
-103.764463 31.569744 01010100 00110010
-79.642609 33.953232 11000101 10110001
-96.543343 28.093223 10000001 10000001
-90.900767 28.822634 10010010 10000110
-83.340202 34.060053 10110101 10011011
-99.157342 32.276271 01110100 00111010
-91.976141 27.889707 10010001 10000011
-120.107014 38.504628 00011000 01000010
-124.463309 28.91153 00000010 00000100
-95.511371 32.023172 10000100 10010000
-94.569475 33.213423 10000101 10010001
-70.866764 37.645466 11111000 11101010
-96.129156 28.759953 10000010 10000100
-111.614553 37.078159 00110111 00011111
-117.228306 38.402503 00101000 01001000
-100.884423 47.370991 01101111 01111101
-124.746974 42.918276 00001011 01000101
-75.791382 36.282766 11010111 10110111
-114.906076 37.819376 00101000 01001000
-92.981683 37.407844 10011000 11000010
-104.64566 31.805595 01010100 00110010
-88.998611 41.873185 10101011 11001101
-80.292188 39.023446 11001001 11100001
-98.579673 39.595738 01111001 01101011
-124.541605 34.22825 00000101 00010001
-79.692514 31.117826 11000011 10100101
-97.786138 43.298691 01111100 01111010
-95.982733 45.862828 10001110 11010100
-94.247371 43.244289 10001100 11010000
-119.797471 34.861316 00010110 00010110
-86.152418 40.987022 10101010 11001100
-103.962028 37.570632 01011000 01100010
-83.743641 45.157021 10111101 11011011
-73.499222 36.512167 11100111 10111101
-78.905203 35.362326 11000110 10110100
-94.377444 42.535472 10001011 11000101
-70.89254 34.299828 11110101 10111011
-117.170507 40.43797 00101010 01001100
-107.670733 47.068612 01001110 01110100
-124.291992 33.684066 00000101 00010001
-84.496828 47.799158 10111111 11011111
-81.291857 44.057125 11001100 11110000
-123.587308 30.350856 00000011 00000101
-73.723434 44.851033 11101101 11111001
-70.30263 43.07243 11111100 11111010
-69.641759 46.158375 11111110 11111110
-104.331872 42.932095 01011011 01100111
-84.1404 40.276979 10111010 11001110
-103.953721 29.824977 01010010 00100110
-88.072505 37.184898 10100111 10011101
-77.775278 38.744174 11011001 11100011
-113.598734 27.85471 00110001 00001011
-110.356883 39.590215 01001001 01100001
-123.679205 41.248398 00001010 01000100
-96.547112 41.037952 10001010 11000100
-88.209601 45.68695 10101101 11011001
-79.479165 25.902557 11000000 10100000
-105.415399 48.338223 01011111 01110111
-88.959902 34.258262 10100101 10011001
-69.468516 32.174219 11110100 10111010
-102.416158 29.04923 01100010 00101100
-108.82236 30.36264 01000011 00100101
-122.777209 38.659132 00001001 01000001
-87.293885 40.136956 10101010 11001100
-105.121919 38.125684 01011000 01100010
-116.426943 27.765429 00100001 00001001
-119.271571 45.626126 00011101 01010011
-111.461602 29.612979 00110010 00001110
-119.315092 40.874008 00011010 01000110
-82.828046 29.857871 10110010 10001110
-105.784306 32.943906 01010101 00110011
-68.521294 28.289472 11110001 10101011
-74.641835 47.24952 11101111 11111101
-112.039657 39.437274 00111001 01001011
-111.333667 34.487256 00110110 00011110
-121.191321 40.335199 00011010 01000110
-101.840102 47.476386 01101111 01111101
-120.826588 36.62184 00010111 00010111
-92.96294 34.970652 10010110 10010110
-122.307266 42.912376 00001011 01000101
-109.78635 46.629262 01001110 01110100
-76.922019 41.932257 11011011 11100111
-76.178618 32.529665 11010100 10110010
-121.915148 36.574505 00000111 00010101
-108.916978 46.099253 01001110 01110100
-105.276013 34.152479 01010101 00110011
-76.377442 30.48226 11010011 10100111
-120.49222 42.021193 00011011 01000111
-98.62513 36.499726 01110111 00111111
-108.729137 33.950666 01000101 00110001
-94.162 29.028086 10000010 10000100
-111.059747 46.429698 00111110 01011110
-108.427406 37.517525 01001000 01100000
-89.55576 37.412894 10011000 11000010
-112.150366 47.467409 00111111 01011111
-84.356173 37.020304 10110111 10011111
-107.127446 36.83036 01010111 00110111
-104.4854 40.52639 01011010 01100110
-92.462764 47.466215 10011111 11010111
-83.735808 27.135418 10110000 10001010
-102.584938 31.614559 01100100 00111000
-95.928448 45.905628 10001110 11010100
-86.326191 37.083321 10100111 10011101
-99.701538 47.073031 01111110 01111110
-73.689258 44.908236 11101101 11111001
-75.105079 41.959017 11101011 11101101
-97.58969 28.725824 01110010 00101110
-116.136894 47.710576 00101111 01011101
-122.478092 31.828625 00000100 00010000
-118.806925 32.830819 00010100 00010010
-101.549397 38.192649 01101000 01101000
-93.613648 31.971666 10000100 10010000
-68.705013 30.339678 11110011 10101111
-97.351187 45.114513 01111101 01111011
-118.997405 39.92834 00011001 01000011
-80.572977 40.266896 11001010 11100100
-121.627623 48.08995 00001111 01010101
-71.336186 35.023306 11110110 10111110
-124.196486 44.874457 00001101 01010001
-112.951637 30.433551 00110011 00001111
-123.178289 42.933102 00001011 01000101
-86.957557 43.070074 10101100 11011000
-107.537588 47.393981 01001111 01110101
-77.906597 38.898159 11011001 11100011
-123.847918 32.816025 00000100 00010000
-78.335339 46.574026 11011110 11110110
-120.99552 35.696586 00010110 00010110
-89.107985 47.368859 10101111 11011101
-87.784 32.282125 10100100 10011000
-71.878342 28.295281 11100001 10101001
-78.728541 36.967908 11010111 10110111
-112.064929 39.09326 00111001 01001011
-117.571169 30.778778 00100011 00001101
-89.525715 44.994623 10011101 11010011
-88.856246 32.039377 10100100 10011000
-96.98138 43.38541 01111100 01111010
-82.842705 40.266199 10111010 11001110
-102.31253 46.538234 01101110 01111100
-80.485208 30.283914 11000011 10100101
-120.695097 40.546702 00011010 01000110
-80.223667 35.422829 11000110 10110100
-93.371349 48.082185 10001111 11010101
-103.268222 35.532618 01100110 00111100
-121.000622 40.976983 00011010 01000110
-104.560644 32.211643 01010100 00110010
-108.575626 31.649555 01000100 00110000
-123.592258 33.665024 00000101 00010001
-103.509726 38.005844 01101000 01101000
-105.902478 37.699964 01011000 01100010
-103.553638 36.471428 01100111 00111101
-100.283293 44.971873 01101101 01111001
-81.449704 45.993491 11001110 11110100
-112.079598 39.415699 00111001 01001011
-116.938576 40.209117 00101010 01001100
-122.454343 31.015431 00000011 00000101
-75.720021 29.156969 11010010 10100110
-86.062021 47.133695 10101110 11011100
-94.730252 42.019747 10001011 11000101
-111.726998 37.232215 00111000 01001010
-124.410395 40.032559 00001001 01000001
-94.569988 28.086528 10000001 10000001
-87.428725 40.433744 10101010 11001100
-105.903081 45.917762 01011110 01110110
-69.192975 45.382568 11111101 11111011
-76.733731 31.36591 11010011 10100111
-106.677493 41.760905 01011011 01100111
-74.368075 32.147816 11100100 10111000
-89.112223 29.485528 10100010 10001100
-112.840028 41.062501 00111010 01001110
-95.00613 46.511515 10001110 11010100
-94.708971 28.243137 10000001 10000001
-106.825725 33.198797 01010101 00110011
-94.503634 47.771078 10001111 11010101
-99.179008 37.970473 01111000 01101010
-74.187603 45.477719 11101101 11111001
-108.663971 27.859694 01000001 00100001
-69.388888 38.849098 11111001 11101011
-89.810649 39.975548 10011001 11000011
-103.673467 38.418054 01011000 01100010
-118.07914 40.135577 00011010 01000110
-106.878948 42.489192 01011011 01100111
-88.053322 44.476485 10101101 11011001
-118.177568 38.440863 00011000 01000010
-97.681657 37.507498 01111000 01101010
-78.657693 43.763706 11011100 11110010
-99.390075 44.303643 01111100 01111010
-89.440277 36.725529 10100111 10011101
-89.055732 38.996682 10101001 11001001
-119.54346 38.392943 00011000 01000010
-116.383709 26.682243 00100000 00001000
-96.714655 46.958416 01111110 01111110
-111.086523 33.723735 00110101 00011011
-87.730178 48.182771 10101111 11011101
-80.305329 35.549758 11000110 10110100
-103.805393 37.91916 01011000 01100010
-103.770693 39.51385 01011001 01100011
-79.055448 38.030319 11001000 11100000
-110.253272 32.277101 01000100 00110000
-76.016433 36.30257 11010111 10110111
-91.671462 28.826859 10010010 10000110
-100.326425 26.517738 01100000 00101000
-83.927284 43.708299 10111100 11011010
-105.772845 41.896015 01011011 01100111
-88.91153 39.554594 10101001 11001001
-87.775038 29.981926 10100010 10001100
-106.928568 43.259795 01011100 01110010
-83.858152 43.307605 10111100 11011010
-113.428376 46.90469 00111110 01011110
-78.832318 28.756578 11010010 10100110
-85.31815 47.219507 10111110 11011110
-116.62654 29.806208 00100010 00001100
-79.010052 39.938467 11001001 11100001
-111.886361 33.399657 00110101 00011011
-84.112373 27.443244 10110001 10001011
-122.344463 48.473892 00001111 01010101
-119.324518 29.413661 00010010 00000110
-113.124678 40.530363 00111010 01001110
-111.712623 26.802316 00110000 00001010
-86.366984 45.070492 10101101 11011001
-106.837461 31.068434 01010011 00100111
-103.792272 29.352891 01010010 00100110
-76.304649 30.170812 11010011 10100111
-108.602681 36.75217 01000111 00110101
-119.023329 42.12504 00011011 01000111
-72.431641 35.471718 11100110 10111100
-104.389902 45.186812 01011101 01110011
-70.885118 39.958304 11111001 11101011
-111.45546 26.122071 00110000 00001010
-87.639027 46.825034 10101110 11011100
-118.185578 37.862885 00011000 01000010
-109.299835 45.385728 01001101 01110001
-99.93236 34.086421 01110101 00111011
-93.071719 31.163867 10000011 10000101
-122.15235 41.294943 00001010 01000100
-116.521428 47.01071 00101110 01011100
-72.410308 37.523859 11101000 11101000
-82.171284 33.764244 11000101 10110001
-106.772583 39.878424 01011001 01100011
-88.760527 25.901607 10100000 10001000
-79.385385 35.934271 11000111 10110101
-71.233754 34.633967 11110110 10111110
-122.106229 43.874736 00001100 01010000
-83.490508 45.855271 10111110 11011110
-111.616769 36.987162 00110111 00011111
-117.159572 45.195033 00101101 01011001
-112.743768 31.795727 00110100 00011010
-74.27622 42.207763 11101011 11101101
-89.029675 36.740468 10100111 10011101
-107.928359 44.736394 01001101 01110001
-124.055972 45.206649 00001101 01010001
-78.291738 27.270354 11010001 10100011
-120.532971 37.040216 00010111 00010111
-76.103628 45.718406 11011101 11110011
-72.404796 30.550107 11100011 10101101
-99.879933 46.13263 01111110 01111110
-94.734728 47.71085 10001111 11010101
-103.572432 31.835855 01100100 00111000
-79.105604 44.635752 11001101 11110001
