2000 2 C-Index Z-Index
-103.256751 33.46754 01100101 00111001
-96.218811 47.548079 10001111 11010101
-70.387474 41.699784 11111011 11101111
-122.290229 34.946101 00000110 00010100
-88.489003 43.592912 10101100 11011000
-96.511236 38.747861 10001001 11000001
-88.215116 38.737851 10101001 11001001
-80.928976 34.42141 11000110 10110100
-85.159989 36.17372 10110111 10011111
-111.675846 25.884375 00110000 00001010
-91.869952 27.392528 10010001 10000011
-96.979129 48.67129 01111111 01111111
-84.623743 32.327525 10110100 10011010
-81.741072 28.163031 11000001 10100001
-93.403016 26.633477 10000000 10000000
-97.267021 44.08808 01111100 01111010
-108.564703 30.555233 01000011 00100101
-119.247623 28.440229 00010001 00000011
-108.51085 31.651761 01000100 00110000
-106.192049 43.475109 01011100 01110010
-116.178312 36.155145 00100111 00011101
-75.40587 35.643325 11010110 10110110
-70.258931 47.520633 11111111 11111111
-99.082703 43.623249 01111100 01111010
-86.833596 42.082292 10101011 11001101
-108.806162 28.364482 01000001 00100001
-84.109846 34.414366 10110110 10011110
-116.765713 30.007145 00100010 00001100
-70.723998 45.016299 11111101 11111011
-105.194475 31.438332 01010011 00100111
-86.699079 45.385184 10101101 11011001
-95.160086 37.764396 10001000 11000000
-110.059757 29.498348 01000010 00100100
-78.821719 42.547538 11011011 11100111
-82.145647 35.358971 11000110 10110100
-74.335771 46.989096 11101110 11111100
-69.932879 35.88907 11110111 10111111
-113.021986 42.765135 00111011 01001111
-107.549867 39.816668 01001001 01100001
-99.241236 34.822932 01110110 00111110
-90.483077 25.753717 10010000 10000010
-100.889184 32.805475 01100100 00111000
-111.760696 46.455265 00111110 01011110
-76.700293 37.02538 11010111 10110111
-71.285983 39.847956 11111001 11101011
-73.942313 38.213681 11101000 11101000
-113.175023 35.451907 00110110 00011110
-110.570761 44.808139 01001101 01110001
-97.78371 31.073897 01110011 00101111
-68.922888 46.127563 11111110 11111110
-106.865614 48.252747 01011111 01110111
-97.374291 47.639986 01111111 01111111
-113.561443 43.135635 00111100 01011010
-110.027513 34.391273 01000110 00110100
-105.260994 35.18104 01010110 00110110
-80.508303 36.366628 11000111 10110101
-71.647357 41.577006 11111011 11101111
-89.671787 33.446553 10010101 10010011
-80.59139 42.080578 11001011 11100101
-70.952905 26.153819 11110000 10101010
-112.817696 39.621142 00111001 01001011
-77.222831 27.932295 11010001 10100011
-91.512522 39.48054 10011001 11000011
-103.763973 42.853767 01011011 01100111
-75.193626 28.328264 11100001 10101001
-79.908681 32.55542 11000100 10110000
-86.976158 37.452863 10101000 11001000
-118.973158 44.771885 00011101 01010011
-82.394214 29.432912 11000010 10100100
-69.993891 27.894279 11110001 10101011
-70.261868 34.834258 11110110 10111110
-96.482812 39.326895 10001001 11000001
-87.955527 32.023641 10100100 10011000
-121.232627 28.290653 00010001 00000011
-117.012738 26.453339 00100000 00001000
-114.826782 29.242999 00100010 00001100
-108.135679 39.94711 01001001 01100001
-104.901245 32.859548 01010100 00110010
-78.444193 25.887832 11010000 10100010
-77.014352 44.940633 11011101 11110011
-77.510506 38.880556 11011001 11100011
-109.538793 26.295773 01000000 00100000
-98.632173 48.557645 01111111 01111111
-92.676742 45.683732 10011101 11010011
-75.081049 44.317412 11101100 11111000
-116.625476 32.511978 00100100 00011000
-69.248082 33.899822 11110101 10111011
-113.497635 38.077978 00111000 01001010
-112.534588 44.120875 00111100 01011010
-108.597967 32.5029 01000100 00110000
-99.450035 41.62022 01111011 01101111
-104.642779 46.648465 01011110 01110110
-89.888524 26.007409 10010000 10000010
-84.04442 27.318125 10110001 10001011
-107.38455 35.737187 01000110 00110100
-120.217917 35.328998 00010110 00010110
-96.105118 26.051004 10000000 10000000
-86.296923 26.716001 10100000 10001000
-81.168475 30.414028 11000011 10100101
-97.328769 27.668782 01110001 00101011
-95.370326 30.05566 10000011 10000101
-89.814437 42.7138 10011011 11000111
-110.595118 30.142349 01000011 00100101
-123.331811 47.99006 00001111 01010101
-98.897325 41.87276 01111011 01101111
-75.089815 47.392919 11101111 11111101
-68.544283 38.344748 11111000 11101010
-81.621168 35.15724 11000110 10110100
-102.497894 47.546085 01101111 01111101
-102.757913 28.056854 01100001 00101001
-106.431914 33.238677 01010101 00110011
-74.240933 26.002325 11100000 10101000
-107.016758 41.890607 01011011 01100111
-86.097695 28.079768 10100001 10001001
-110.115312 32.534538 01000100 00110000
-119.753949 46.582476 00011110 01010110
-73.939747 44.914501 11101101 11111001
-107.191198 41.706538 01001011 01100101
-91.433448 40.691618 10011010 11000110
-85.905308 42.815544 10111011 11001111
-79.214634 38.20818 11001000 11100000
-110.921672 42.407926 00111011 01001111
-72.913269 34.447059 11100110 10111100
-92.276032 48.18538 10011111 11010111
-120.409171 41.990951 00011011 01000111
-113.800655 26.735515 00110000 00001010
-93.836961 45.626938 10001101 11010001
-85.478419 38.604296 10111000 11001010
-118.706738 29.328126 00010010 00000110
-78.295149 35.323305 11010110 10110110
-91.624044 28.611136 10010010 10000110
-98.987865 44.008686 01111100 01111010
-72.183372 33.566255 11100101 10111001
-81.913852 26.564946 11000000 10100000
-121.238152 46.354855 00011110 01010110
-69.848441 29.989688 11110010 10101110
-97.876559 29.613568 01110010 00101110
-71.341267 30.534319 11110011 10101111
-101.358432 42.807828 01101011 01101101
-69.81313 34.375033 11110110 10111110
-77.549817 37.400162 11011000 11100010
-108.455884 41.660247 01001011 01100101
-113.249575 29.633039 00110010 00001110
-98.964496 46.266706 01111110 01111110
-97.54967 29.984473 01110010 00101110
-78.273865 41.158246 11011010 11100110
-95.176686 43.763673 10001100 11010000
-90.558167 30.662055 10010011 10000111
-73.66772 29.003392 11100010 10101100
-92.755545 43.501763 10011100 11010010
-118.25691 35.798036 00010111 00010111
-109.856295 45.62328 01001101 01110001
-121.838981 43.555676 00001100 01010000
-119.99643 41.856189 00011011 01000111
-73.218133 33.200258 11100101 10111001
-104.423249 41.141074 01011010 01100110
-92.893676 34.625542 10010110 10010110
-109.772392 47.576466 01001111 01110101
-106.839674 27.334247 01010001 00100011
-72.896055 47.609023 11101111 11111101
-82.355833 28.133684 11000001 10100001
-112.335541 44.898714 00111101 01011011
-107.705601 45.709831 01001101 01110001
-69.727478 37.301016 11111000 11101010
-70.741646 39.412675 11111001 11101011
-106.622281 38.02564 01011000 01100010
-122.045172 46.227728 00001110 01010100
-92.121457 34.731178 10010110 10010110
-69.252922 34.530571 11110110 10111110
-108.267534 29.72693 01000010 00100100
-84.963032 31.318578 10110011 10001111
-111.992475 30.675704 00110011 00001111
-71.448928 39.593508 11111001 11101011
-70.074233 47.683156 11111111 11111111
-94.184109 48.597761 10001111 11010101
-93.887473 31.716518 10000100 10010000
-120.032553 39.535902 00011001 01000011
-79.779201 32.614964 11000100 10110000
-86.404409 47.786594 10101111 11011101
-81.182722 28.403027 11000001 10100001
-78.407945 44.968025 11011101 11110011
-100.578481 36.829288 01100111 00111101
-105.23481 28.292705 01010001 00100011
-92.335876 41.65599 10011011 11000111
-97.873373 30.727324 01110011 00101111
-82.81695 42.630115 10111011 11001111
-92.351338 44.897655 10011101 11010011
-118.10307 31.990307 00010100 00010010
-123.938498 27.481236 00000001 00000001
-97.229744 46.675443 01111110 01111110
-119.231212 36.165401 00010111 00010111
-81.663108 29.348506 11000010 10100100
-107.28277 43.153866 01001100 01110000
-106.462189 44.952814 01011101 01110011
-112.134361 44.805518 00111101 01011011
-84.284929 42.765915 10111011 11001111
-103.756076 47.115194 01011110 01110110
-102.290723 29.711676 01100010 00101100
-105.218503 29.076899 01010010 00100110
-119.184473 33.049157 00010101 00010011
-106.170307 37.434823 01011000 01100010
-81.895297 30.033437 11000011 10100101
-75.221263 35.146045 11100110 10111100
-110.247576 43.239904 01001100 01110000
-78.910239 34.039632 11000101 10110001
-75.800044 28.183914 11010001 10100011
-106.839963 39.71846 01011001 01100011
-73.666176 32.154395 11100100 10111000
-76.029175 42.887565 11011011 11100111
-116.369466 45.484242 00101101 01011001
-105.737835 45.905673 01011110 01110110
-88.166694 44.192953 10101100 11011000
-99.25539 44.008991 01111100 01111010
-120.590259 45.405824 00011101 01010011
-81.462721 38.516714 11001000 11100000
-84.01277 31.047155 10110011 10001111
-116.805769 30.267891 00100011 00001101
-97.685488 28.78578 01110010 00101110
-90.633566 36.860945 10010111 10010111
-109.142112 40.377145 01001010 01100100
-96.53347 40.98694 10001010 11000100
-69.73706 39.979159 11111001 11101011
-109.983371 36.138854 01000111 00110101
-99.105388 44.06139 01111100 01111010
-101.881647 41.104712 01101010 01101100
-121.058807 37.519163 00011000 01000010
-97.73751 32.123471 01110100 00111010
-95.587666 45.045576 10001101 11010001
-98.00458 35.471546 01110110 00111110
-107.65126 42.294493 01001011 01100101
-92.736442 39.055836 10011001 11000011
-81.566699 39.800511 11001001 11100001
-99.208251 26.727325 01110000 00101010
-119.786449 29.448888 00010010 00000110
-72.867208 48.207327 11101111 11111101
-91.246768 34.708928 10010110 10010110
-91.831384 34.49069 10010110 10010110
-119.961012 30.894577 00010011 00000111
-70.33503 27.662762 11110001 10101011
-123.528994 46.611541 00001110 01010100
-90.34249 27.335517 10010001 10000011
-123.30573 27.389912 00000001 00000001
-117.541429 33.930938 00100101 00011001
-110.242568 31.762932 01000100 00110000
-106.446533 45.986214 01011110 01110110
-94.281712 38.973026 10001001 11000001
-86.770905 40.315195 10101010 11001100
-104.523565 29.519454 01010010 00100110
-108.525388 40.842293 01001010 01100100
-118.339534 39.406007 00011001 01000011
-87.752855 46.208206 10101110 11011100
-73.786416 30.045618 11100011 10101101
-89.803492 41.486445 10011010 11000110
-87.703346 48.192885 10101111 11011101
-82.717431 38.909033 10111001 11001011
-92.225573 27.558131 10010001 10000011
-91.635407 39.558689 10011001 11000011
-116.037779 29.459978 00100010 00001100
-70.045994 41.60778 11111011 11101111
-122.623609 48.395202 00001111 01010101
-122.44062 39.387879 00001001 01000001
-73.836166 36.729302 11100111 10111101
-123.032657 41.351164 00001010 01000100
-69.09518 35.463167 11110110 10111110
-90.069026 47.234346 10011110 11010110
-108.294597 32.642056 01000100 00110000
-107.464391 47.548346 01001111 01110101
-107.577402 28.752886 01000010 00100100
-69.169255 40.464873 11111010 11101110
-81.303441 25.855497 11000000 10100000
-116.334678 47.238524 00101110 01011100
-100.751004 38.265273 01101000 01101000
-97.080819 33.914799 01110101 00111011
-91.659993 32.459289 10010100 10010010
-80.726482 35.581906 11000110 10110100
-102.736624 36.162219 01100111 00111101
-80.596726 35.355081 11000110 10110100
-115.839928 44.046222 00101100 01011000
-94.73008 46.841233 10001110 11010100
-123.403803 38.796438 00001001 01000001
-113.336182 35.000724 00110110 00011110
-96.72001 27.388453 01110001 00101011
-69.851955 42.410614 11111011 11101111
-92.761978 29.279242 10010010 10000110
-115.415205 33.861783 00100101 00011001
-79.789092 48.169456 11001111 11110101
-70.070648 41.695911 11111011 11101111
-98.29442 38.717587 01111001 01101011
-81.101053 33.747793 11000101 10110001
-90.070931 30.514521 10010011 10000111
-92.341402 33.369904 10010101 10010011
-84.569162 37.762801 10111000 11001010
-92.76305 25.715451 10010000 10000010
-115.037523 30.845933 00100011 00001101
-110.328322 33.828684 01000101 00110001
-78.355934 31.302201 11010011 10100111
-101.726037 48.048502 01101111 01111101
-111.252307 27.46872 00110001 00001011
-80.819514 42.538088 11001011 11100101
-68.33641 26.644635 11110000 10101010
-119.062037 40.858023 00011010 01000110
-83.312007 43.441843 10111100 11011010
-76.954405 38.253205 11011000 11100010
-114.361772 46.982337 00101110 01011100
-90.759645 41.132346 10011010 11000110
-87.273566 38.476732 10101000 11001000
-99.920706 26.778259 01110000 00101010
-87.615985 42.855514 10101011 11001101
-106.386646 46.611428 01011110 01110110
-109.745273 30.698122 01000011 00100101
-91.303822 41.30706 10011010 11000110
-83.468132 45.727666 10111101 11011011
-105.030377 39.598785 01011001 01100011
-111.589792 45.567175 00111101 01011011
-108.861105 48.270349 01001111 01110101
-98.191695 27.375523 01110001 00101011
-122.827848 45.045413 00001101 01010001
-82.95362 44.89482 10111101 11011011
-123.913081 39.869574 00001001 01000001
-74.897167 30.340119 11100011 10101101
-71.541497 43.96319 11111100 11111010
-92.473064 34.119395 10010101 10010011
-90.158045 27.587626 10010001 10000011
-73.557721 37.494764 11101000 11101000
-84.422842 27.50851 10110001 10001011
-122.430605 34.945431 00000110 00010100
-86.006009 26.597463 10100000 10001000
-85.598025 48.395541 10111111 11011111
-124.218848 34.732537 00000110 00010100
-95.323325 36.139961 10000111 10010101
-105.635486 37.92245 01011000 01100010
-121.558965 44.430248 00001101 01010001
-100.81379 46.268705 01101110 01111100
-104.595709 42.483553 01011011 01100111
-90.488357 44.735953 10011101 11010011
-85.123024 31.955674 10110100 10011010
-80.259838 38.208753 11001000 11100000
-85.769426 45.429149 10111101 11011011
-109.697904 26.4686 01000000 00100000
-79.589613 39.29988 11001001 11100001
-112.506396 25.771507 00110000 00001010
-116.805239 34.792929 00100110 00011100
-82.752493 28.331812 10110001 10001011
-79.837107 27.156538 11000001 10100001
-82.806212 38.194139 10111000 11001010
-86.811071 48.073785 10101111 11011101
-71.48967 36.933468 11110111 10111111
-79.15284 37.658551 11001000 11100000
-103.591988 44.362796 01101100 01111000
-72.161311 34.362426 11100110 10111100
-121.618374 45.277494 00001101 01010001
-75.422908 39.217267 11011001 11100011
-121.006476 30.872937 00010011 00000111
-107.738242 26.942321 01000000 00100000
-94.425544 37.40977 10001000 11000000
-103.909513 37.959503 01011000 01100010
-122.091102 31.346379 00000011 00000101
-99.731666 39.080887 01111001 01101011
-86.241209 27.316621 10100001 10001001
-105.487968 33.49007 01010101 00110011
-86.298527 43.499647 10101100 11011000
-93.995321 34.308512 10000101 10010001
-94.230664 48.562324 10001111 11010101
-116.917001 40.988338 00101010 01001100
-118.309759 35.182901 00010110 00010110
-84.513129 36.806472 10110111 10011111
-117.611387 29.399278 00100010 00001100
-83.739504 41.674656 10111011 11001111
-85.234958 35.150419 10110110 10011110
-76.408758 41.96957 11011011 11100111
-110.645717 32.406513 01000100 00110000
-111.257198 36.322817 00110111 00011111
-106.838895 42.156219 01011011 01100111
-113.248395 33.284664 00110101 00011011
-89.387482 45.090423 10101101 11011001
-72.024073 29.443125 11100010 10101100
-92.437215 39.981259 10011001 11000011
-118.059594 42.002865 00011011 01000111
-106.450966 41.382426 01011010 01100110
-103.288512 28.409657 01100001 00101001
-68.300988 30.413053 11110011 10101111
-115.530783 41.10262 00101010 01001100
-124.172618 41.402167 00001010 01000100
-70.811605 37.382544 11111000 11101010
-107.269911 46.290098 01001110 01110100
-95.722711 27.12936 10000000 10000000
-74.270302 30.57437 11100011 10101101
-73.606839 42.767638 11101011 11101101
-124.77374 31.193631 00000011 00000101
-88.414597 29.051742 10100010 10001100
-82.082952 32.2448 11000100 10110000
-122.516871 33.278884 00000101 00010001
-95.917176 29.253398 10000010 10000100
-74.429059 36.693209 11100111 10111101
-68.892501 28.031287 11110001 10101011
-73.046025 35.598224 11100110 10111100
-93.701568 43.726017 10001100 11010000
-71.246772 43.750005 11111100 11111010
-122.616733 38.404981 00001000 01000000
-88.932361 45.076468 10101101 11011001
-118.368861 32.62284 00010100 00010010
-95.199035 46.535722 10001110 11010100
-108.289808 31.581627 01000100 00110000
-74.311989 26.330711 11100000 10101000
-114.499696 46.502609 00101110 01011100
-98.662527 31.995121 01110100 00111010
-68.576966 40.380595 11111010 11101110
-91.261348 46.992759 10011110 11010110
-120.094219 39.615008 00011001 01000011
-106.203871 38.083132 01011000 01100010
-98.759405 39.963567 01111001 01101011
-97.874275 43.306939 01111100 01111010
-122.590346 31.809232 00000100 00010000
-119.14295 46.600875 00011110 01010110
-97.546975 36.144537 01110111 00111111
-96.744075 41.783404 01111011 01101111
-99.204109 45.121986 01111101 01111011
-74.276901 36.411759 11100111 10111101
-95.259935 34.594165 10000110 10010100
-107.811069 29.8518 01000010 00100100
-119.770316 42.061422 00011011 01000111
-78.777884 31.111538 11010011 10100111
-121.779831 46.003107 00001110 01010100
-121.455443 29.859687 00000010 00000100
-100.579995 35.019599 01100110 00111100
-73.151751 27.65073 11100001 10101001
-118.48883 32.663696 00010100 00010010
-121.333254 47.484635 00001111 01010101
-119.325585 31.449866 00010011 00000111
-72.733826 38.427469 11101000 11101000
-70.707684 27.311219 11110001 10101011
-70.955511 44.089423 11111100 11111010
-96.884848 43.50814 01111100 01111010
-74.056057 39.357445 11101001 11101001
-94.4671 39.36414 10001001 11000001
-112.581718 39.143062 00111001 01001011
-101.727105 48.29194 01101111 01111101
-113.1843 44.280665 00111100 01011010
-106.59587 35.081704 01010110 00110110
-94.08405 44.351945 10001100 11010000
-85.215242 28.718459 10110010 10001110
-112.318791 30.062069 00110011 00001111
-72.057145 31.423481 11100011 10101101
-69.52533 28.987448 11110010 10101110
-76.19712 44.748961 11011101 11110011
-123.68715 38.312575 00001000 01000000
-72.710822 28.467032 11100001 10101001
-103.688393 45.92975 01011110 01110110
-91.417714 47.623665 10011111 11010111
-74.530183 43.897021 11101100 11111000
-123.905345 40.947848 00001010 01000100
-95.847059 33.142969 10000101 10010001
-102.890544 27.528423 01100001 00101001
-76.658205 47.564521 11011111 11110111
-119.36367 38.16843 00011000 01000010
-103.659305 34.614358 01010110 00110110
-99.535423 45.530065 01111101 01111011
-91.205616 35.314657 10010110 10010110
-114.534356 46.783907 00101110 01011100
-95.96338 41.105101 10001010 11000100
-116.286283 28.51161 00100001 00001001
-119.842331 28.582987 00010001 00000011
-80.935873 37.32381 11001000 11100000
-117.561085 31.123575 00100011 00001101
-79.497761 28.322214 11000001 10100001
-72.007754 38.031427 11101000 11101000
-71.148122 29.538187 11110010 10101110
-95.339399 42.774007 10001011 11000101
-112.01772 46.141975 00111110 01011110
-70.742913 29.500169 11110010 10101110
-86.937132 35.677928 10100110 10011100
-84.758124 29.988497 10110010 10001110
-102.219563 36.104177 01100111 00111101
-75.963002 25.774788 11010000 10100010
-124.000848 46.775741 00001110 01010100
-83.358877 35.884412 10110111 10011111
